user_id,content_id,revenue_amount,revenue_type,transaction_date
74755,4564,40.0,Subscription,2022-10-22
81824,2054,100.0,Subscription,2021-11-09
2474,1708,9.47,In-app Purchase,2022-10-18
48944,3041,15.15,Advertisement,2021-08-10
29660,4995,4.93,Advertisement,2022-02-13
97732,2535,9.33,In-app Purchase,2022-05-23
61293,4978,98.52,Advertisement,2022-07-26
10451,3031,0.27,Advertisement,2022-06-10
98471,4686,6.02,Advertisement,2022-03-29
38448,3029,0.0,Subscription,2023-02-22
67326,4262,0.0,Subscription,2022-11-16
5412,2904,7.5,Advertisement,2021-11-19
64329,3507,0.0,Subscription,2023-04-18
98837,722,10.42,In-app Purchase,2022-10-22
30154,3776,11.6,Advertisement,2023-01-19
77134,3717,16.5,In-app Purchase,2023-04-10
52619,2258,40.0,Subscription,2022-10-25
19005,690,12.03,Advertisement,2023-04-16
23843,2113,15.56,In-app Purchase,2023-03-07
70930,982,0.0,Subscription,2023-04-09
58093,155,80.0,Subscription,2023-01-15
60273,224,3.38,Advertisement,2023-01-02
7837,4432,0.0,Subscription,2022-04-01
65136,4899,0.0,Subscription,2023-02-24
27573,26,23.25,In-app Purchase,2023-01-05
56376,4743,0.0,Subscription,2022-02-23
83759,2114,0.0,Subscription,2022-01-16
30719,4587,0.0,Subscription,2022-10-19
71990,1404,10.89,Advertisement,2021-09-27
62432,672,21.9,Advertisement,2023-03-24
16866,1138,0.0,Subscription,2023-01-28
89960,3867,28.21,Advertisement,2023-02-08
27236,1585,0.0,Subscription,2022-04-09
2299,276,0.0,Subscription,2021-02-23
98297,4679,0.0,Subscription,2022-03-13
58669,671,9.4,Advertisement,2021-07-29
63583,3629,3.22,Advertisement,2023-02-13
24289,1634,0.0,Subscription,2022-03-23
89926,1094,9.53,Advertisement,2022-09-09
30351,3551,5.87,Advertisement,2022-10-05
26307,4975,18.73,In-app Purchase,2023-04-06
22532,2420,20.0,Subscription,2022-10-26
72038,1199,3.16,Advertisement,2023-01-28
35641,4097,25.01,Advertisement,2023-01-31
75567,996,12.87,Advertisement,2022-10-16
12484,1019,10.39,In-app Purchase,2022-08-01
36769,843,9.83,Advertisement,2023-01-06
49431,879,32.54,Advertisement,2022-12-22
31584,1173,140.0,Subscription,2023-03-04
89995,4764,8.02,Advertisement,2023-03-14
23473,4718,7.87,Advertisement,2022-06-03
44472,4886,0.0,Subscription,2021-01-12
59041,2888,8.15,In-app Purchase,2022-12-09
37873,4038,0.0,Subscription,2022-06-29
35464,3566,9.08,In-app Purchase,2021-08-20
21586,2501,0.0,Subscription,2022-02-04
49006,4856,8.73,Advertisement,2021-06-04
43620,1479,0.0,Subscription,2023-03-08
80996,1555,3.69,Advertisement,2022-10-01
63044,1815,2.23,Advertisement,2022-01-22
89897,2646,0.0,Subscription,2022-09-12
19908,1347,9.93,Advertisement,2022-07-03
75381,4124,35.0,Advertisement,2022-06-29
16562,3203,20.13,In-app Purchase,2023-04-08
6277,4369,5.19,Advertisement,2022-05-02
17939,2060,109.66,Advertisement,2023-03-31
24874,1849,31.25,Advertisement,2023-03-17
51542,4043,8.05,Advertisement,2022-11-01
99052,238,3.41,Advertisement,2020-06-25
85465,1363,50.42,In-app Purchase,2022-05-14
81474,2824,20.96,Advertisement,2023-02-08
40648,2863,17.84,Advertisement,2023-04-12
15234,2638,39.28,Advertisement,2023-04-13
63120,1676,15.17,Advertisement,2021-03-15
25375,4878,33.07,Advertisement,2023-04-13
58819,3851,3.86,Advertisement,2023-03-01
15471,2895,0.0,Subscription,2023-01-05
12580,3990,16.65,Advertisement,2021-12-26
74276,601,3.55,Advertisement,2021-03-27
89732,375,15.41,Advertisement,2022-04-19
55621,1171,7.41,Advertisement,2021-08-20
47092,1080,50.0,Subscription,2022-11-08
56973,2638,45.65,Advertisement,2023-03-13
5537,2563,67.29,Advertisement,2021-01-09
34812,3197,8.7,In-app Purchase,2023-01-13
58487,4756,2.7,Advertisement,2022-12-17
66645,3816,0.0,Subscription,2023-03-20
54987,968,80.0,Subscription,2022-01-24
64120,4874,17.28,Advertisement,2022-03-09
11019,176,2.61,In-app Purchase,2023-03-15
60716,4376,4.51,Advertisement,2022-10-04
43068,3058,4.96,Advertisement,2021-11-08
95216,515,50.0,Subscription,2023-03-25
52456,3296,27.92,Advertisement,2022-11-20
35146,3791,20.0,Subscription,2023-02-15
74378,428,7.96,Advertisement,2021-08-31
74412,4224,8.87,Advertisement,2023-04-12
54414,4160,6.22,In-app Purchase,2023-01-30
99278,1933,15.46,In-app Purchase,2021-04-25
19543,3371,58.08,Advertisement,2021-07-31
5314,1246,10.0,Subscription,2022-08-14
19463,861,16.12,In-app Purchase,2021-12-05
3563,4231,20.0,Subscription,2022-03-27
35174,4793,0.0,Subscription,2022-04-28
96493,2710,160.0,Subscription,2022-02-05
59785,4562,7.19,In-app Purchase,2022-11-02
37658,4441,9.12,Advertisement,2021-06-15
7548,4689,2.42,Advertisement,2022-02-11
13651,559,0.0,Subscription,2023-03-26
30397,1168,4.41,In-app Purchase,2023-04-13
95683,1414,0.0,Subscription,2022-03-29
75785,2272,9.81,Advertisement,2021-10-26
97214,3718,60.0,Subscription,2022-04-23
89846,948,5.77,Advertisement,2023-03-27
55910,1603,1.56,Advertisement,2022-12-11
76011,764,0.0,Subscription,2023-03-12
98874,1383,9.78,Advertisement,2021-09-18
90231,386,176.4,Advertisement,2021-07-03
15169,4157,0.0,Subscription,2022-02-09
94438,3852,3.5,Advertisement,2022-04-12
79390,1206,12.34,In-app Purchase,2020-12-02
71653,3560,0.0,Subscription,2023-03-11
92680,2158,0.0,Subscription,2022-09-28
42470,3786,0.0,Subscription,2022-10-07
10204,4757,0.0,Subscription,2022-02-12
27699,3087,28.45,Advertisement,2022-06-23
70661,4777,0.0,Subscription,2022-09-30
26795,2844,2.41,Advertisement,2022-08-20
54162,1373,60.35,Advertisement,2022-01-14
14172,609,0.0,Subscription,2023-04-09
24691,215,15.72,Advertisement,2023-02-18
34939,2560,0.0,Subscription,2022-09-05
62463,3890,38.34,Advertisement,2022-02-20
2225,136,3.73,Advertisement,2023-02-08
6733,3045,36.21,Advertisement,2022-10-18
81200,2904,29.54,Advertisement,2023-04-08
73336,2628,4.34,Advertisement,2022-10-14
18752,4102,1.02,Advertisement,2022-05-27
54964,670,4.01,Advertisement,2021-12-09
18930,4342,0.0,Subscription,2022-09-08
17019,1196,2.35,Advertisement,2022-03-18
48067,4482,0.0,Subscription,2023-03-09
26440,308,0.0,Subscription,2023-02-02
1200,2107,11.15,Advertisement,2023-01-12
41023,2740,46.73,Advertisement,2023-03-23
36726,2480,7.16,Advertisement,2022-11-05
51924,1070,0.0,Subscription,2022-12-09
80189,2973,7.03,Advertisement,2022-07-08
20960,4221,4.73,In-app Purchase,2022-11-22
3809,2734,5.62,Advertisement,2022-08-14
84036,980,6.35,Advertisement,2020-05-30
47813,1991,5.26,In-app Purchase,2022-10-06
12238,1844,90.0,Subscription,2022-01-11
98117,680,20.34,In-app Purchase,2023-04-18
17264,4938,90.0,Subscription,2023-02-27
91861,2643,10.0,Subscription,2023-03-05
39926,4223,22.37,Advertisement,2021-09-25
52305,2813,1.11,In-app Purchase,2022-10-16
39019,1882,2.23,Advertisement,2022-08-14
29502,3215,3.18,Advertisement,2023-04-03
60535,506,9.37,In-app Purchase,2023-03-05
39290,2927,12.15,Advertisement,2022-11-03
12016,1809,16.15,Advertisement,2023-03-28
64871,501,40.79,Advertisement,2022-07-17
75047,4015,8.92,Advertisement,2022-06-29
1738,2909,0.0,Subscription,2022-04-20
73459,18,37.91,Advertisement,2022-07-15
39878,1403,8.69,Advertisement,2023-03-01
80669,1668,0.0,Subscription,2023-04-13
75641,2327,20.99,Advertisement,2022-06-08
87381,402,6.0,Advertisement,2022-04-14
61744,2198,19.64,Advertisement,2023-03-29
95696,4948,8.47,Advertisement,2020-11-06
8438,4699,10.09,Advertisement,2022-12-05
61268,258,110.0,Subscription,2022-06-02
45841,3033,15.66,In-app Purchase,2023-02-08
13223,4564,0.0,Subscription,2023-03-01
18539,2767,7.61,Advertisement,2020-12-29
83550,4288,17.56,Advertisement,2023-03-02
71151,3312,84.69,Advertisement,2022-10-30
96872,2765,11.42,Advertisement,2021-06-28
23874,1514,2.19,Advertisement,2021-03-29
62710,957,40.0,Subscription,2023-04-03
16653,1536,40.0,Subscription,2023-02-19
67750,971,10.53,Advertisement,2022-08-18
68673,4144,13.09,Advertisement,2022-01-04
44054,925,0.0,Subscription,2022-02-12
29218,717,30.0,Subscription,2022-06-20
26462,3908,5.77,Advertisement,2021-12-03
12851,1537,110.0,Subscription,2023-02-11
34273,1555,0.0,Subscription,2022-07-21
84026,322,13.29,Advertisement,2023-01-31
87626,716,27.1,Advertisement,2022-09-03
39430,2759,0.0,Subscription,2021-11-06
7019,4810,5.34,Advertisement,2023-04-14
28953,1637,14.12,Advertisement,2023-02-10
64111,687,3.35,Advertisement,2023-03-27
45212,1189,0.0,Subscription,2023-02-11
65756,2246,100.0,Subscription,2022-04-03
93192,1715,25.17,Advertisement,2021-12-08
84763,3004,0.0,Subscription,2023-04-12
4655,3275,168.26,Advertisement,2023-02-03
10226,1095,0.0,Subscription,2022-01-19
18267,1543,12.55,Advertisement,2022-05-25
54426,2487,60.0,Subscription,2022-11-13
49604,1398,30.0,Subscription,2022-12-28
60925,382,6.36,Advertisement,2022-10-21
32610,4357,8.78,Advertisement,2022-10-04
94482,1858,0.0,Subscription,2023-02-23
80096,2917,7.62,Advertisement,2023-02-09
64477,3992,5.0,Advertisement,2023-03-06
86153,4692,0.0,Subscription,2022-02-19
96069,4230,16.74,Advertisement,2020-09-11
80144,3181,0.0,Subscription,2021-12-12
87585,1829,53.73,In-app Purchase,2023-04-15
58194,4621,3.86,Advertisement,2023-03-30
25896,2194,12.11,Advertisement,2022-02-24
80099,2898,2.15,In-app Purchase,2022-09-19
18532,4088,3.28,Advertisement,2022-09-21
49053,728,6.65,Advertisement,2022-01-04
32444,2206,6.34,In-app Purchase,2023-03-11
4470,4201,1.73,Advertisement,2022-08-12
64798,3834,13.36,Advertisement,2022-10-28
45380,485,3.77,In-app Purchase,2022-01-28
14847,2264,20.38,Advertisement,2022-10-26
33737,451,0.0,Subscription,2022-04-30
95451,4259,2.92,Advertisement,2022-06-16
78267,3771,0.0,Subscription,2020-11-17
24136,1132,0.0,Subscription,2023-02-20
32663,316,8.22,Advertisement,2020-12-11
72775,2440,17.98,Advertisement,2022-06-13
39616,796,12.4,In-app Purchase,2021-05-08
28702,4038,13.18,Advertisement,2023-02-13
45801,2594,7.3,Advertisement,2021-11-26
28770,2708,23.06,Advertisement,2021-08-23
60129,3315,33.44,Advertisement,2023-04-14
85299,1766,37.46,Advertisement,2021-07-04
40424,4028,3.22,Advertisement,2022-08-09
96903,4890,4.13,Advertisement,2023-04-04
78830,4258,160.0,Subscription,2021-03-23
72572,1133,0.0,Subscription,2021-09-21
92680,3560,3.0,Advertisement,2021-08-08
5972,5000,62.57,Advertisement,2023-01-01
89501,1459,0.0,Subscription,2023-04-08
76091,218,0.0,Subscription,2021-09-07
17346,125,0.0,Subscription,2021-11-01
53462,4650,4.22,Advertisement,2022-10-08
59702,1377,14.25,Advertisement,2022-04-27
43589,5,100.0,Subscription,2023-03-25
30298,868,7.73,In-app Purchase,2022-08-21
39478,2035,2.89,Advertisement,2022-06-05
27596,4162,4.62,In-app Purchase,2022-08-18
96456,1087,0.0,Subscription,2022-11-29
14837,3492,24.36,Advertisement,2022-06-10
33590,477,10.0,Subscription,2021-12-24
41927,1183,0.0,Subscription,2022-08-07
94406,3190,9.34,Advertisement,2023-02-17
64287,2845,5.71,Advertisement,2023-03-05
83238,3463,14.13,In-app Purchase,2022-12-08
59926,2399,0.0,Subscription,2021-06-20
4641,4881,11.37,In-app Purchase,2023-03-12
51653,3100,15.77,Advertisement,2022-10-30
83144,1611,40.0,Subscription,2023-02-02
36041,107,31.66,Advertisement,2022-05-17
24892,3007,60.0,Subscription,2023-03-29
7682,3343,6.95,In-app Purchase,2020-11-30
14694,2543,14.58,Advertisement,2022-03-25
44639,1063,1.36,Advertisement,2022-12-05
11740,2260,0.0,Subscription,2023-03-24
37501,1378,36.44,In-app Purchase,2021-09-26
77556,1893,8.09,Advertisement,2022-11-18
38995,335,4.89,Advertisement,2023-01-22
55239,4149,5.56,Advertisement,2022-09-20
60690,3516,1.8,Advertisement,2021-02-23
18460,4533,13.45,Advertisement,2022-06-17
99848,443,18.39,In-app Purchase,2023-02-27
22566,3462,35.37,Advertisement,2023-03-03
50733,2381,7.32,Advertisement,2023-04-04
14669,221,0.0,Subscription,2022-10-28
13602,966,0.0,Subscription,2022-09-19
85955,3150,3.91,Advertisement,2022-08-07
48844,1117,39.92,Advertisement,2021-10-19
8296,4461,5.36,Advertisement,2023-01-29
9788,748,17.45,Advertisement,2023-04-16
29730,435,90.0,Subscription,2022-05-22
73190,402,7.32,Advertisement,2023-02-23
82819,3533,130.04,Advertisement,2023-02-08
1908,1238,14.89,Advertisement,2022-11-07
81547,933,17.54,Advertisement,2023-03-05
28469,3345,14.11,Advertisement,2023-02-22
1477,1347,3.61,Advertisement,2022-09-21
90389,4102,40.0,Subscription,2022-11-23
15449,2214,2.13,Advertisement,2021-09-15
68582,4827,1.7,Advertisement,2021-05-19
95296,3032,9.13,Advertisement,2023-01-22
11704,4425,18.44,Advertisement,2022-11-17
37954,1825,110.0,Subscription,2022-11-30
84280,1699,2.03,Advertisement,2022-03-31
72210,1200,14.2,In-app Purchase,2021-06-23
56815,4157,0.0,Subscription,2021-07-19
92453,4792,0.0,Subscription,2023-02-02
76278,2559,3.62,Advertisement,2021-08-06
82736,357,40.0,Subscription,2022-05-13
17675,2518,1.97,Advertisement,2023-02-01
62036,4764,100.0,Subscription,2021-09-09
22734,4290,15.52,Advertisement,2022-11-14
48086,269,12.24,Advertisement,2021-10-15
47208,971,8.72,In-app Purchase,2022-11-21
57403,3266,12.45,Advertisement,2022-02-13
22682,3683,0.0,Subscription,2023-03-28
59136,3882,19.25,Advertisement,2021-08-23
54649,45,4.17,Advertisement,2023-01-29
75198,2753,7.86,In-app Purchase,2022-01-18
36197,60,8.27,In-app Purchase,2023-04-09
10746,4234,11.42,Advertisement,2022-02-21
75442,3655,80.0,Subscription,2023-01-29
73859,108,33.1,In-app Purchase,2023-01-28
29992,900,6.54,Advertisement,2023-04-18
12820,1243,3.09,Advertisement,2022-05-02
64569,3611,9.32,In-app Purchase,2023-01-08
8839,2500,0.0,Subscription,2022-12-03
49285,4363,10.43,In-app Purchase,2022-10-14
46133,1999,1.87,Advertisement,2022-07-07
4004,2995,2.55,In-app Purchase,2022-03-06
13218,1268,40.0,Subscription,2022-04-11
64919,763,11.67,Advertisement,2023-04-06
16716,3416,2.04,Advertisement,2021-02-21
90905,1558,0.0,Subscription,2022-07-03
28316,3769,1.91,Advertisement,2022-11-06
61500,2419,3.41,Advertisement,2023-01-11
96299,1345,20.0,Subscription,2023-04-17
34024,3624,62.43,Advertisement,2021-09-28
1227,4271,7.94,Advertisement,2022-12-22
46221,4005,34.74,Advertisement,2022-10-11
78353,1611,2.56,Advertisement,2022-09-08
32737,1575,7.63,Advertisement,2023-03-15
89731,2180,70.0,Subscription,2022-05-24
93013,3667,9.96,In-app Purchase,2022-05-21
35985,420,18.69,Advertisement,2022-09-01
930,84,50.0,Subscription,2022-04-12
52949,102,0.75,Advertisement,2022-11-20
34252,2266,2.65,Advertisement,2023-04-18
14586,1017,20.0,Subscription,2022-06-25
35009,735,14.8,Advertisement,2022-12-30
12444,188,7.37,Advertisement,2021-11-14
48821,1078,16.43,Advertisement,2022-12-29
95886,4649,30.0,Subscription,2021-11-27
50164,704,5.7,Advertisement,2023-03-20
41748,2529,0.0,Subscription,2022-02-11
18961,1499,0.0,Subscription,2023-01-11
58790,1053,0.0,Subscription,2023-04-09
75782,3484,0.0,Subscription,2021-11-07
54203,1005,12.72,Advertisement,2022-05-09
8550,2687,12.66,Advertisement,2023-02-26
2816,3664,10.0,Subscription,2023-02-06
88059,3855,13.44,Advertisement,2022-11-27
56563,3756,28.57,Advertisement,2023-03-10
96913,3009,0.96,In-app Purchase,2022-10-07
77642,4846,9.71,Advertisement,2023-02-26
15297,3285,11.31,Advertisement,2020-09-24
825,3942,11.21,Advertisement,2022-04-06
94909,4801,11.34,In-app Purchase,2022-07-18
16683,4844,0.0,Subscription,2022-12-02
86716,1011,13.27,Advertisement,2022-10-10
87552,1900,83.06,Advertisement,2023-04-13
98983,358,6.0,In-app Purchase,2022-12-19
83686,3031,2.28,Advertisement,2021-12-11
3209,2492,0.0,Subscription,2022-10-13
94015,2117,154.59,In-app Purchase,2022-01-20
23509,1812,60.0,Subscription,2022-09-06
67517,4579,6.34,Advertisement,2022-07-30
51508,3526,19.92,Advertisement,2023-02-07
27162,1056,1.82,Advertisement,2022-05-15
25899,3859,29.03,Advertisement,2022-12-17
44922,2538,32.7,Advertisement,2022-12-15
22471,4042,0.0,Subscription,2021-03-15
8188,4549,43.78,In-app Purchase,2023-01-01
33138,2228,6.01,Advertisement,2022-07-24
89365,4853,0.0,Subscription,2022-11-18
9053,37,6.1,Advertisement,2022-11-17
75696,1127,100.0,Subscription,2021-09-18
19744,419,37.37,Advertisement,2022-11-19
35019,3163,0.0,Subscription,2023-03-15
47253,1683,70.0,Subscription,2022-06-17
2837,4045,90.0,Subscription,2023-04-08
33063,1100,6.51,Advertisement,2023-02-10
72692,4805,0.0,Subscription,2022-02-20
59411,706,6.52,Advertisement,2021-01-27
63142,3132,40.0,Subscription,2020-12-30
11557,4966,0.0,Subscription,2023-03-19
34109,3581,3.67,Advertisement,2023-04-15
3199,3186,0.0,Subscription,2021-03-15
16539,2111,100.0,Subscription,2022-01-30
78550,327,6.84,Advertisement,2021-11-01
54103,3120,18.44,Advertisement,2021-04-21
39399,2728,0.0,Subscription,2021-01-26
9882,3152,15.74,In-app Purchase,2021-08-01
54234,4951,0.0,Subscription,2023-03-10
35124,1165,0.0,Subscription,2023-01-03
31501,2066,4.36,Advertisement,2023-03-04
98269,2850,3.5,Advertisement,2022-03-28
4119,3067,5.84,Advertisement,2022-09-15
11703,4500,7.87,Advertisement,2022-05-27
91927,194,110.0,Subscription,2021-10-17
11482,4447,5.61,In-app Purchase,2022-09-26
18873,351,1.03,Advertisement,2023-02-12
4965,2587,0.0,Subscription,2023-03-02
6325,3178,17.84,Advertisement,2023-01-30
42393,3956,7.27,In-app Purchase,2022-09-29
53145,863,4.48,Advertisement,2023-04-18
47689,950,6.25,Advertisement,2022-06-05
44230,1734,0.0,Subscription,2022-04-30
92226,2514,5.99,Advertisement,2023-04-11
58633,428,64.02,Advertisement,2023-01-22
80185,1141,0.0,Subscription,2021-03-30
58327,3347,16.28,In-app Purchase,2022-03-01
26028,2777,60.0,Subscription,2023-03-13
78656,630,1.38,Advertisement,2022-07-08
92418,4407,40.35,In-app Purchase,2021-09-06
74977,3984,13.26,Advertisement,2023-02-07
68903,137,0.0,Subscription,2021-11-09
35109,965,0.0,Subscription,2023-01-05
38556,3687,11.96,Advertisement,2022-11-27
46964,3277,0.0,Subscription,2022-09-03
61147,668,0.0,Subscription,2022-06-11
85813,1037,25.14,Advertisement,2020-05-20
65145,3397,24.84,In-app Purchase,2023-03-23
66901,1708,0.0,Subscription,2023-03-23
24067,4144,10.0,Subscription,2022-09-14
8190,108,10.92,Advertisement,2021-07-13
76101,3612,0.0,Subscription,2023-01-06
15357,525,9.34,Advertisement,2022-11-08
69053,3197,22.85,Advertisement,2021-07-10
14670,3225,13.35,Advertisement,2022-07-07
37407,3235,4.37,Advertisement,2023-03-31
93961,4844,9.32,Advertisement,2022-12-11
23142,992,27.96,Advertisement,2022-12-22
86212,1937,4.58,Advertisement,2022-12-16
48512,1054,4.26,Advertisement,2022-06-02
54854,2982,7.25,Advertisement,2022-11-20
78559,2868,11.44,Advertisement,2023-01-14
17435,2573,0.0,Subscription,2023-02-06
47662,3914,30.0,Subscription,2021-01-03
24780,4822,8.62,Advertisement,2023-02-17
65964,4708,0.0,Subscription,2023-03-15
1266,877,48.6,Advertisement,2022-10-19
79544,198,7.46,Advertisement,2022-06-08
13106,385,0.0,Subscription,2022-02-19
95843,1637,20.5,Advertisement,2023-04-14
46108,55,0.0,Subscription,2022-12-02
30741,4596,120.0,Subscription,2022-12-11
66413,467,2.01,Advertisement,2021-12-08
48991,1872,19.85,Advertisement,2023-04-10
69747,475,0.0,Subscription,2022-06-16
31640,1752,16.47,Advertisement,2022-09-18
78628,109,13.66,Advertisement,2023-02-17
51349,4507,18.39,Advertisement,2021-10-11
77563,3004,7.86,Advertisement,2022-09-28
7760,3653,3.99,Advertisement,2023-02-16
86153,1432,12.45,Advertisement,2023-01-17
69399,1364,0.0,Subscription,2021-09-10
16711,1927,0.0,Subscription,2022-07-18
45677,419,14.03,Advertisement,2023-03-31
37017,463,200.0,Subscription,2022-10-05
71657,3930,40.0,Subscription,2023-02-08
66550,4604,158.65,Advertisement,2021-05-29
81117,3560,40.0,Subscription,2023-04-02
69433,1641,14.38,Advertisement,2022-05-22
79085,770,87.58,Advertisement,2023-01-20
72123,2010,7.88,Advertisement,2021-02-22
42321,3514,44.53,Advertisement,2022-05-21
27927,552,0.0,Subscription,2022-10-15
23729,2060,9.71,Advertisement,2022-01-12
55833,1748,23.46,Advertisement,2022-10-08
57777,3943,14.41,Advertisement,2023-04-05
44796,4037,8.68,Advertisement,2023-04-14
58786,365,0.0,Subscription,2021-12-05
37543,398,19.11,Advertisement,2022-11-11
11090,4211,25.09,Advertisement,2022-09-10
20674,3229,1.3,Advertisement,2022-05-25
15654,2061,60.0,Subscription,2023-03-14
5355,1163,100.0,Subscription,2022-08-03
52846,2633,29.27,Advertisement,2023-01-13
70716,887,1.9,Advertisement,2020-09-19
32729,3872,0.0,Subscription,2022-12-12
51854,3387,3.04,Advertisement,2022-03-10
16050,1265,14.64,Advertisement,2023-02-18
84524,2337,0.0,Subscription,2023-01-09
98611,2199,4.79,Advertisement,2023-04-06
83220,3881,32.31,Advertisement,2023-02-15
44831,1945,0.0,Subscription,2022-03-16
20961,885,10.2,Advertisement,2023-04-17
